,Ticker,Start_Date,Start_Price,End_Date,End_Price,Change,Percent_Change,Portfolio_Weight,Weighted_Impact
59,COST,2023-01-01,441.3825081522293,2024-01-01,651.0541486815966,209.67164052936732,47.503386893857886,0.7619493664505,0.36195175548028
108,GWW,2023-01-01,547.3154430377991,2024-01-01,813.3905062986536,266.07506326085445,48.61457257336672,0.09576276616746,0.046554659456743315
196,PWR,2023-01-01,142.42280992334082,2024-01-01,213.30938075102694,70.88657082768611,49.77192267575739,0.08721671635488,0.04340943662448552
127,KLAC,2023-01-01,375.2057855032602,2024-01-01,566.8783421585691,191.67255665530894,51.08464849448423,0.15145861587321,0.07737210153344042
27,AXON,2023-01-01,167.8800048828125,2024-01-01,254.47000122070312,86.58999633789062,51.578504776869764,0.08666283089706,0.04469939237401066
143,MAR,2023-01-01,146.49703968359674,2024-01-01,222.77821652357642,76.28117683997968,52.07011486698381,0.1419699467774,0.07392391436358796
3,ABNB,2023-01-01,87.38500213623047,2024-01-01,134.42999267578125,47.04499053955078,53.83645864791434,0.15085792111776,0.0812165623196661
86,ETN,2023-01-01,153.36530907798934,2024-01-01,235.97392097530707,82.60861189731773,53.8639490207721,0.24040830793130002,0.12949340842581625
181,PCAR,2023-01-01,60.313919189496445,2024-01-01,92.98543222143893,32.67151303194248,54.16910966984908,0.09934664723221999,0.05381519429253933
105,GOOGL,2023-01-01,89.26640458262604,2024-01-01,138.04955919623464,48.7831546136086,54.64895202366343,4.230870981963379,2.3121266531162656
159,MSFT,2023-01-01,238.67659881361936,2024-01-01,370.34246647385015,131.6658676602308,55.164967288245805,5.84008785436112,3.2216825544631282
104,GOOG,2023-01-01,89.50839544594392,2024-01-01,139.10020740513227,49.59181195918835,55.404648594262795,4.23086720892176,2.344097109592995
140,LULU,2023-01-01,326.8800048828125,2024-01-01,508.57000732421875,181.69000244140625,55.58308851180502,0.08313275252152,0.04620775141633628
209,SNPS,2023-01-01,323.0,2024-01-01,507.95001220703125,184.95001220703125,57.26006569877129,0.13687790286249002,0.07837637710616213
118,INTU,2023-01-01,390.8367964664591,2024-01-01,617.5248224742552,226.6880260077961,58.00068674630283,0.32401510776038,0.18793098766279356
60,CPRT,2023-01-01,30.704999923706055,2024-01-01,48.79999923706055,18.094999313354492,58.93176798018519,0.10092487664435999,0.05947681413834235
188,PH,2023-01-01,284.6383287759591,2024-01-01,452.41547523904893,167.77714646308982,58.94397538960694,0.14988088019894,0.08834574913818945
136,LLY,2023-01-01,359.7109547836888,2024-01-01,575.6542837205202,215.9433289368314,60.032458301607285,1.24222278222706,0.7457368737535257
234,URI,2023-01-01,348.7040731375267,2024-01-01,562.3469200424106,213.64284690488392,61.26766601336043,0.08531704148266,0.052271760028076306
15,AMAT,2023-01-01,97.86240580205023,2024-01-01,158.3954626696008,60.533056867550556,61.85527156362058,0.23948302842723,0.14813287758244578
165,NFLX,2023-01-01,298.05999755859375,2024-01-01,483.19000244140625,185.1300048828125,62.11165751835549,0.69910576205273,0.4342261766172809
54,CMG,2023-01-01,28.006000518798828,2024-01-01,45.569000244140625,17.562999725341797,62.711559665767915,0.1516725443855,0.09511621816890116
133,LEN,2023-01-01,86.1142192290696,2024-01-01,140.17342321832618,54.059203989256574,62.77616457911029,0.06711927853933,0.04213490876016125
218,TDG,2023-01-01,578.3203947520659,2024-01-01,952.4911275809119,374.170732828846,64.69955689341688,0.12910248943203,0.08352873860089377
47,CDNS,2023-01-01,162.8300018310547,2024-01-01,269.1600036621094,106.33000183105469,65.30123480645665,0.14875549684290001,0.09713917628089334
75,DHI,2023-01-01,88.81352655162642,2024-01-01,148.2372695374182,59.423742985791776,66.90843759171003,0.08058455664360001,0.05391786779043932
161,MU,2023-01-01,49.99856556011072,2024-01-01,83.64269023038904,33.644124670278316,67.29017981491829,0.18064848709125,0.12155869179663158
240,VST,2023-01-01,22.37436051903357,2024-01-01,37.90753764109081,15.533177122057243,69.4240048060519,0.08566472874199,0.05947188539893046
34,BKNG,2023-01-01,2016.7802147957846,2024-01-01,3481.9313829155226,1465.151168119738,72.64803360182192,0.30061903672209,0.21839381881133735
6,ADBE,2023-01-01,340.1600036621094,2024-01-01,589.510009765625,249.35000610351562,73.30374042187573,0.3541476793231,0.25960349556110207
40,BX,2023-01-01,71.69729681103722,2024-01-01,124.90922965325389,53.21193284221667,74.21748825825344,0.3727941394506,0.27667844667420605
126,KKR,2023-01-01,46.41548060222122,2024-01-01,81.3870926297301,34.97161202750888,75.34471597356531,0.24501679824236,0.18460721072322972
168,NOW,2023-01-01,395.0799865722656,2024-01-01,697.0499877929688,301.9700012207031,76.43262414798848,0.40506148617238996,0.30959912329439915
21,AMZN,2023-01-01,85.45999908447266,2024-01-01,151.5399932861328,66.07999420166016,77.32271812493656,4.2549948668352195,3.2900776871135164
117,INTC,2023-01-01,26.083714187079337,2024-01-01,48.549784250200666,22.46607006312133,86.13064037578658,0.15146801900038,0.1304603747295454
139,LRCX,2023-01-01,40.76066778594926,2024-01-01,75.87188408057644,35.11121629462718,86.13994372960316,0.16618796609002,0.1431542204753152
95,FICO,2023-01-01,608.6500244140625,2024-01-01,1152.4000244140625,543.75,89.3370538386915,0.09159527220364999,0.08182851764227084
22,ANET,2023-01-01,30.727500915527344,2024-01-01,58.5,27.772499084472656,90.38320155232196,0.25568019500418,0.23109194597999785
73,DELL,2023-01-01,38.63586579294079,2024-01-01,74.00433897739867,35.36847318445788,91.5431101609223,0.14589501544775,0.13355683471062837
61,CRM,2023-01-01,134.43910875375883,2024-01-01,259.09284330354524,124.6537345497864,92.72133362480444,0.59168420147283,0.5486174824528828
99,GE,2023-01-01,51.86482914019803,2024-01-01,100.70029832559813,48.83546918540009,94.15912477681331,0.32784613042062,0.3086970470187057
26,AVGO,2023-01-01,54.50850906901858,2024-01-01,107.76054039428314,53.25203132526456,97.69489614518154,1.8552904023247399,1.8125240317426754
179,PANW,2023-01-01,70.66000366210938,2024-01-01,145.97000122070312,75.30999755859375,106.58080053140144,0.22050999386120002,0.23502131670901114
227,TSLA,2023-01-01,118.47000122070312,2024-01-01,250.0800018310547,131.61000061035156,111.09141491876018,2.43174937863789,2.7014647920069907
16,AMD,2023-01-01,66.0,2024-01-01,144.27999877929688,78.27999877929688,118.60605875651042,0.34805032615410003,0.412808774340558
62,CRWD,2023-01-01,107.5,2024-01-01,251.47000122070312,143.97000122070312,133.92558253088663,0.16054688566531,0.21501335186246295
230,UBER,2023-01-01,25.3700008392334,2024-01-01,60.72999954223633,35.35999870300293,139.37720746276256,0.23007186880755,0.32066774590135383
199,RCL,2023-01-01,50.13048469582163,2024-01-01,126.22881999719505,76.09833530137342,151.8005177151543,0.11533816093308999,0.17508392541956846
190,PLTR,2023-01-01,6.579999923706055,2024-01-01,16.950000762939453,10.370000839233398,157.59879877616626,0.33012985229311004,0.5202806816154734
150,META,2023-01-01,122.3526192687625,2024-01-01,349.9830844011399,227.63046513237737,186.0446196352848,2.65813329085953,4.945313970378491
170,NVDA,2023-01-01,14.84020663124487,2024-01-01,49.23004354824066,34.38983691699579,231.7342188793432,5.93496381573215,13.753342039158559
100,GEV,2023-01-01,,2024-01-01,,,,0.16993695457186,
132,KVUE,2023-01-01,,2024-01-01,,,,0.0750932925005,
